idx,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,votes,avg,std
2123,11,19,37,72,135,340,639,706,300,72,2331,7.1660,1.5334
2124,0,0,0,4,4,9,29,38,7,6,97,7.4227,1.2990
2125,1,0,1,2,5,14,16,14,11,5,69,7.1594,1.7247
2126,1,0,0,5,6,5,13,12,3,1,46,6.6304,1.7240
2127,0,2,0,1,3,6,6,5,3,1,27,6.5926,1.9102
2128,1,1,2,6,12,17,25,21,11,6,102,6.8333,1.7937
2129,0,0,1,4,4,14,16,26,13,10,88,7.5000,1.6096
2130,2,1,3,5,15,4,5,3,0,2,40,5.2750,1.9747
2131,0,1,1,3,4,4,7,18,8,3,49,7.2653,1.8158
2132,0,0,0,0,3,5,8,16,8,1,41,7.5854,1.2092
2133,1,0,2,1,2,13,19,24,8,2,72,7.1667,1.5366
2134,1,5,10,11,27,48,69,63,23,17,274,6.8321,1.7883
2135,0,0,0,2,7,10,14,21,7,3,64,7.2188,1.4194
2136,1,0,2,1,5,3,7,4,2,2,27,6.4074,2.1127
2137,0,1,0,0,3,10,21,14,10,9,68,7.5882,1.5266
2138,0,0,0,3,2,5,15,33,10,4,72,7.6528,1.2819
2139,0,0,1,3,6,17,29,20,8,4,88,7.0682,1.3964
2140,3,11,11,41,85,200,295,342,123,25,1136,7.0467,1.4907
2141,1,0,1,7,14,9,8,2,2,4,48,5.9583,1.9035
2142,0,0,1,0,2,5,12,9,4,0,33,7.1212,1.2734
2143,1,2,3,4,7,4,5,4,2,6,38,6.1579,2.5186
2144,3,0,1,5,16,55,127,156,80,53,496,7.7077,1.4146
2145,1,0,3,1,4,10,17,49,20,4,109,7.5688,1.5106
2146,0,1,1,5,9,9,28,24,14,5,96,7.1667,1.6245
2147,0,0,1,1,4,9,12,7,3,1,38,6.7895,1.4171
2148,4,6,10,10,13,28,19,5,1,0,96,5.2188,1.8496
2149,5,10,18,43,85,252,526,472,141,51,1603,7.1273,1.4054
2150,1,0,2,3,3,17,25,31,6,3,91,7.0659,1.5031
2151,7,1,1,4,9,21,43,118,142,103,449,8.3563,1.6163
2152,0,3,0,5,2,7,16,6,2,1,42,6.3333,1.8214
2153,1,0,0,1,7,5,13,4,4,1,36,6.6389,1.6858
2154,2,0,2,9,10,34,46,51,22,12,188,7.1596,1.6328
2155,2,2,3,3,6,8,9,0,2,0,35,5.3143,1.9824
2156,0,1,0,3,6,21,37,44,35,18,165,7.7333,1.4653
2157,0,0,0,0,0,0,3,15,8,3,29,8.3793,0.8057
2158,0,0,1,6,6,20,40,50,21,14,158,7.5063,1.4528
2159,1,0,1,1,3,5,9,6,5,2,33,6.9394,1.9218
2160,0,0,1,3,6,5,9,4,2,3,33,6.6061,1.7912
2161,5,4,10,18,33,41,40,22,13,21,207,6.3237,2.1347
2162,9,14,13,30,37,81,70,51,35,17,357,6.3025,2.0846
2163,0,0,3,2,9,15,22,17,3,5,76,6.8289,1.5760
2164,0,2,0,1,2,10,18,25,8,8,74,7.5135,1.5875
2165,1,1,0,1,2,4,10,4,3,1,27,6.6667,1.9626
2166,0,0,1,1,5,12,3,2,2,2,28,6.3929,1.6331
2167,0,0,2,5,7,5,6,4,2,1,32,6.0312,1.7763
2168,0,0,4,8,16,59,65,60,16,5,233,6.8970,1.3514
2169,0,1,2,5,6,24,19,21,18,14,110,7.3182,1.8037
2170,0,1,3,2,5,12,8,12,2,3,48,6.5833,1.8352
2171,0,0,0,1,7,13,5,2,4,1,33,6.4848,1.4380
2172,0,0,2,1,4,10,11,11,2,2,43,6.8140,1.5440
2173,0,1,2,3,3,9,23,8,0,0,49,6.4082,1.3985
2174,1,2,3,2,0,5,5,1,3,6,28,6.5000,2.7839
2175,0,2,6,15,24,63,116,115,39,21,401,7.1646,1.4891
2176,5,23,44,46,50,91,67,28,34,24,412,5.8301,2.1923
2177,0,0,0,0,3,4,10,7,0,2,26,7.1154,1.2504
2178,8,4,8,12,8,12,6,5,1,2,66,4.7121,2.3013
2179,17,11,7,9,3,3,8,2,0,2,62,3.5645,2.4862
2180,0,0,2,6,9,15,13,16,12,1,74,6.7838,1.6707
2181,1,0,0,8,15,25,40,21,12,1,123,6.6992,1.4535
2182,0,1,0,4,5,3,4,12,1,1,31,6.5806,1.8276
2183,2,1,1,3,11,9,10,7,5,0,49,6.1020,1.9192
2184,0,1,2,0,3,18,19,7,11,5,66,7.1061,1.6618
2185,0,0,0,0,6,9,11,8,5,1,40,7.0000,1.3229
2186,0,0,0,2,2,13,24,20,11,7,79,7.5063,1.3583
2187,0,1,0,1,4,8,11,4,1,1,31,6.5161,1.4783
2188,0,0,3,3,1,6,6,3,3,1,26,6.3462,1.9403
2189,0,1,3,0,8,5,10,5,2,0,34,6.1471,1.7000
2190,3,7,4,9,29,48,67,50,25,10,252,6.7143,1.7944
2191,1,0,1,3,5,6,5,2,1,1,25,5.8800,1.8830
2192,1,0,2,5,7,15,39,67,24,11,171,7.5263,1.4722
2193,1,3,2,2,12,28,57,61,23,10,199,7.2513,1.5326
2194,0,0,0,0,1,7,26,15,9,5,63,7.6190,1.1468
2195,2,0,2,8,19,34,74,56,36,35,266,7.4398,1.6786
2196,0,0,2,0,3,22,21,26,15,9,98,7.4796,1.4654
2197,0,0,1,5,4,8,6,3,2,0,29,6.0345,1.5421
2198,1,0,0,8,4,10,14,13,11,5,66,7.0303,1.8907
2199,0,0,2,2,5,17,24,27,14,3,94,7.2447,1.4268
2200,0,0,0,0,2,3,9,12,10,4,40,7.9250,1.2725
2201,1,2,3,4,9,12,19,28,18,13,109,7.3028,1.9746
2202,2,0,0,0,3,8,9,17,19,13,71,7.9577,1.8265
2203,0,0,1,8,7,9,11,11,6,5,58,6.7759,1.8666
2204,2,1,0,4,7,41,68,120,96,41,380,7.9237,1.4056
2205,0,0,1,0,2,10,14,30,27,8,92,7.9783,1.3020
2206,0,2,1,1,4,4,9,13,8,6,48,7.3750,1.9751
2207,1,4,4,5,7,13,6,10,6,1,57,5.9649,2.1681
2208,5,1,6,5,5,18,22,11,9,3,85,6.2471,2.1957
2209,1,1,0,2,10,7,19,30,2,7,79,7.1392,1.6894
2210,7,7,20,71,136,324,590,694,308,116,2273,7.3044,1.4851
2211,0,0,1,1,4,8,14,6,7,9,50,7.4800,1.7463
2212,0,0,1,4,4,10,13,3,2,2,39,6.4615,1.5664
2213,2,1,0,5,7,9,19,15,9,1,68,6.7206,1.8538
2214,0,1,1,3,6,16,41,44,19,9,140,7.4500,1.4159
2215,10,4,20,39,54,114,180,114,51,33,619,6.7027,1.8071
2216,0,1,0,0,1,5,2,10,6,3,28,7.6786,1.7124
2217,0,1,3,3,5,27,37,41,10,8,135,7.1630,1.4818
2218,0,1,2,4,12,24,11,6,0,0,60,5.8833,1.2661
2219,0,1,1,2,2,6,6,0,3,1,22,6.2727,1.9349
2220,0,0,1,2,3,8,16,2,6,2,40,6.9000,1.5620
2221,1,3,2,1,3,6,7,4,4,2,33,6.2121,2.3838
2222,2,6,20,35,61,74,48,17,13,2,278,5.6547,1.6522
2223,0,0,0,0,1,5,7,7,10,4,34,7.9412,1.3491
2224,0,0,4,2,5,9,6,2,1,0,29,5.7241,1.5513
2225,1,0,0,2,11,13,27,26,11,15,106,7.4340,1.6712
2226,0,0,0,4,6,18,47,51,15,10,151,7.4570,1.2802
2227,0,1,0,1,3,6,6,6,2,2,27,6.8519,1.7576
2228,0,1,2,1,6,17,35,45,14,10,131,7.4427,1.4418
2229,6,10,7,4,3,3,0,1,0,1,35,3.2571,2.0611
2230,0,2,2,1,6,19,27,17,10,5,89,7.0000,1.6284
2231,1,1,1,3,3,5,12,39,22,9,96,7.7812,1.6783
2232,2,0,1,3,4,11,28,28,13,7,97,7.3196,1.6840
2233,2,2,8,12,20,15,15,3,5,5,87,5.6552,2.0445
2234,1,0,1,1,7,8,19,22,11,9,79,7.4557,1.6973
2235,2,4,2,6,3,12,12,9,5,5,60,6.3000,2.3331
2236,0,1,2,4,1,10,15,12,8,4,57,7.0526,1.8105
2237,1,0,3,3,3,14,8,6,7,6,51,6.8235,2.0930
2238,0,0,0,3,2,9,21,20,7,5,67,7.4030,1.3720
2239,1,0,0,0,2,5,8,11,6,1,34,7.3235,1.6219
2240,2,4,6,7,8,22,14,3,4,6,76,5.8684,2.1785
2241,0,1,0,0,0,4,9,9,5,3,31,7.6129,1.5383
2242,0,1,1,5,5,21,12,15,6,1,67,6.6269,1.5725
2243,0,1,0,0,5,12,29,46,18,11,122,7.7213,1.3136
2244,1,2,3,2,2,10,8,2,1,2,33,5.8485,2.1337
2245,2,12,24,50,104,281,514,496,219,79,1781,7.2044,1.4820
2246,2,1,6,11,7,29,31,6,5,5,103,6.1650,1.8386
2247,1,0,1,0,6,14,12,3,6,1,44,6.5909,1.6420
2248,3,1,2,4,7,11,6,4,1,0,39,5.4103,1.9575
2249,1,2,2,8,10,9,7,5,3,1,48,5.6875,1.9489
2250,0,0,0,0,4,7,5,17,4,5,42,7.5952,1.4319
2251,1,0,1,1,2,8,11,7,6,2,39,7.0000,1.7974
2252,0,0,0,7,5,17,14,15,3,0,61,6.5574,1.3733
2253,0,0,0,0,1,2,6,16,8,4,37,8.0811,1.1241
2254,0,0,0,2,1,6,6,7,7,4,33,7.5758,1.6336
2255,0,0,1,2,3,9,6,2,1,0,24,6.1250,1.3327
2256,2,1,3,6,6,29,64,181,91,33,416,7.8990,1.3496
2257,0,0,0,1,0,14,30,6,3,1,55,6.9636,0.9528
2258,1,0,1,3,4,7,6,7,4,3,36,6.7222,2.0359
2259,7,3,8,21,49,105,146,122,39,28,528,6.8655,1.6660
2260,3,4,2,15,26,56,108,101,54,38,407,7.3047,1.6855
2261,0,1,1,2,1,3,8,28,28,2,74,7.9459,1.4602
2262,0,0,0,2,1,9,16,17,3,5,53,7.3962,1.3506
2263,1,1,0,0,2,8,9,19,3,2,45,7.1778,1.6638
2264,0,0,1,0,3,4,9,7,2,1,27,7.0000,1.4402
2265,1,7,7,15,29,53,40,13,7,3,175,5.9200,1.6748
2266,3,6,5,23,33,50,26,19,8,3,176,5.8125,1.7787
2267,1,1,5,5,11,37,64,66,52,15,257,7.4280,1.5643
2268,0,2,1,4,7,13,14,7,7,1,56,6.4821,1.7525
2269,1,1,3,3,6,20,9,5,0,5,53,6.1698,1.9106
2270,0,0,0,5,4,4,13,25,6,5,62,7.4032,1.5498
2271,8,19,39,97,143,296,448,327,129,51,1557,6.7213,1.6636
2272,1,0,2,0,1,12,19,8,6,0,49,6.8367,1.5299
2273,1,0,3,9,9,17,19,24,22,12,116,7.2069,1.9321
2274,2,2,4,5,9,30,45,40,29,21,187,7.3209,1.8249
2275,0,0,5,4,3,8,11,40,12,8,91,7.4615,1.7435
2276,1,0,5,7,12,19,19,16,12,12,103,6.8641,2.0099
2277,0,0,0,0,5,13,42,46,16,8,130,7.6077,1.1334
2278,3,16,24,39,84,223,253,275,113,53,1083,6.9612,1.6656
2279,1,3,0,9,13,21,15,10,3,2,77,6.0519,1.7499
2280,0,0,0,3,5,9,11,6,1,3,38,6.7105,1.5374
2281,0,0,3,1,3,10,10,7,4,1,39,6.6667,1.6538
2282,0,1,1,2,3,14,14,25,8,1,69,7.1304,1.4736
2283,0,0,0,3,2,10,7,7,6,2,37,7.0541,1.5930
2284,1,3,2,3,7,20,35,29,26,4,130,7.1615,1.7178
2285,0,1,1,1,2,4,15,20,4,4,52,7.3846,1.5585
2286,1,0,0,2,4,15,8,3,2,1,36,6.3056,1.5603
2287,1,4,2,4,5,8,11,8,0,2,45,5.8889,2.1210
2288,0,1,1,7,3,24,33,41,23,22,155,7.6000,1.6367
2289,0,0,0,5,5,12,18,18,4,5,67,7.0597,1.5247
2290,6,11,22,37,59,69,47,24,6,3,284,5.4789,1.7791
2291,0,1,0,7,4,3,8,2,2,2,29,6.1379,1.9779
2292,4,2,5,4,19,39,125,356,185,65,804,7.9677,1.2973
2293,0,1,0,1,3,5,7,14,13,14,58,8.0862,1.7349
2294,0,0,0,4,9,18,21,9,5,0,66,6.5606,1.2688
2295,2,0,3,8,10,12,9,2,0,2,48,5.5000,1.8028
2296,2,5,7,5,21,50,91,103,62,50,396,7.5177,1.7283
2297,0,1,1,1,2,9,12,3,7,3,39,7.0256,1.7901
2298,1,2,2,4,15,25,29,30,21,17,146,7.2192,1.8487
2299,3,1,2,3,12,42,72,80,70,55,340,7.8206,1.6342
2300,2,6,5,4,7,8,3,1,0,1,37,4.5135,2.0484
2301,2,0,1,2,3,3,6,5,1,4,27,6.5556,2.4394
2302,3,2,6,3,8,14,13,28,15,12,104,7.0288,2.2423
2303,0,0,2,1,7,5,11,6,4,1,37,6.6486,1.6475
2304,0,0,0,1,0,8,13,25,10,0,57,7.5965,1.0406
2305,1,0,0,5,5,5,5,3,1,0,25,5.7600,1.7270
2306,2,7,18,24,32,93,167,139,66,31,579,7.0276,1.6899
2307,1,2,3,5,23,34,55,51,31,16,221,7.1719,1.6715
2308,0,0,0,1,0,4,11,9,5,2,32,7.5625,1.2484
2309,0,0,0,2,1,1,9,7,3,2,25,7.4000,1.4967
2310,0,0,0,8,3,20,23,41,21,18,134,7.6493,1.5800
2311,0,0,0,4,6,13,53,59,16,7,158,7.4747,1.1891
2312,4,7,15,33,46,107,196,228,95,50,781,7.1933,1.6691
2313,1,0,2,4,2,18,35,32,15,2,111,7.1802,1.4593
2314,0,0,1,4,4,9,7,5,2,0,32,6.2500,1.5000
2315,1,2,2,3,5,18,25,22,19,9,106,7.2453,1.8316
2316,0,0,0,4,2,7,15,10,8,2,48,7.1875,1.5091
2317,0,0,2,3,3,7,3,2,2,0,22,5.9091,1.6763
2318,0,3,1,3,10,14,11,12,5,12,71,6.9437,2.0955
2319,2,0,1,0,2,3,5,2,8,3,26,7.1538,2.4759
2320,1,0,1,2,3,6,6,8,7,2,36,7.0000,1.9861
2321,3,1,1,5,4,14,30,37,25,11,131,7.4275,1.8245
2322,0,1,0,2,1,12,13,20,16,5,70,7.6000,1.5250
2323,3,0,0,2,9,4,5,8,0,1,32,5.9062,2.1266
2324,1,0,1,1,4,12,24,31,19,9,102,7.6176,1.5278
2325,1,2,8,12,22,36,61,20,15,10,187,6.5508,1.7585
2326,0,3,4,7,6,16,7,4,4,1,52,5.7500,1.9102
2327,0,0,0,0,3,7,8,6,3,3,30,7.2667,1.4360
2328,1,0,0,0,9,7,1,2,1,1,22,5.9091,1.7557
2329,0,0,0,4,2,6,17,11,2,4,46,7.1087,1.5069
2330,0,0,1,0,3,7,5,4,2,3,25,7.0000,1.7205
2331,0,0,2,1,5,3,6,14,5,7,43,7.4884,1.8723
2332,0,1,3,1,8,19,18,22,13,10,95,7.2421,1.7515
2333,0,0,0,3,5,4,10,4,3,1,30,6.6667,1.5563
2334,1,0,0,2,1,11,2,5,2,1,25,6.4800,1.8356
2335,2,0,0,3,4,13,14,16,12,14,78,7.5128,1.9529
2336,4,2,5,10,29,70,181,247,199,88,835,7.8347,1.4695
2337,2,4,0,1,10,15,5,4,1,0,42,5.4762,1.8675
2338,3,2,9,13,24,43,94,92,82,61,423,7.5792,1.8095
2339,3,0,3,0,8,12,17,19,20,8,90,7.2778,2.0112
2340,1,0,1,1,6,11,12,22,7,6,67,7.2687,1.7067
2341,1,2,1,2,3,13,16,34,9,0,81,7.0864,1.6269
2342,0,0,1,3,3,14,39,30,14,3,107,7.3178,1.2649
2343,1,0,1,0,2,4,11,5,2,0,26,6.6538,1.6857
2344,1,0,0,1,1,10,5,5,4,1,28,6.8214,1.7739
2345,0,0,1,3,5,14,23,25,7,7,85,7.2706,1.4824
2346,6,10,27,50,76,172,333,532,251,114,1571,7.4507,1.6090
2347,0,0,0,2,4,4,10,22,16,3,61,7.7377,1.3897
2348,0,1,2,0,3,7,9,25,18,12,77,7.9221,1.6731
2349,0,0,1,1,5,9,10,10,5,4,45,7.1333,1.6275
2350,1,4,3,6,12,42,60,74,18,14,234,7.1282,1.5961
2351,1,1,3,4,2,21,15,30,17,11,105,7.3524,1.8464
2352,0,0,1,5,3,16,9,12,0,2,48,6.5208,1.4999
2353,3,1,4,7,26,81,158,236,111,58,685,7.6409,1.4120
2354,1,2,1,3,7,16,33,27,10,6,106,7.0566,1.6644
2355,0,0,1,1,5,21,49,79,54,21,231,7.9177,1.2404
2356,0,0,2,3,0,6,14,17,9,9,60,7.6500,1.7012
2357,0,0,3,2,11,24,43,25,6,4,118,6.8729,1.3564
2358,0,1,1,4,5,7,7,20,11,1,57,7.1228,1.7579
2359,0,0,2,3,6,5,10,11,13,6,56,7.3750,1.8762
2360,7,13,10,13,16,23,24,24,13,15,158,6.0759,2.5372
2361,0,0,4,4,6,7,3,6,2,3,35,6.2000,2.0674
2362,2,7,10,20,31,25,15,11,6,1,128,5.3750,1.8583
2363,0,0,3,1,7,15,9,7,1,0,43,6.1860,1.3852
2364,1,1,0,2,6,2,11,25,9,2,59,7.3051,1.7394
2365,0,0,2,2,1,6,12,8,3,2,36,6.9444,1.6490
2366,0,0,0,3,5,12,16,11,2,5,54,6.9815,1.5091
2367,5,4,5,17,27,68,174,285,117,28,730,7.4932,1.4413
2368,1,2,5,9,5,3,1,0,0,1,27,4.2963,1.7388
2369,1,1,2,13,17,19,15,5,9,4,86,6.1163,1.8889
2370,0,0,0,0,8,7,6,1,0,0,22,6.0000,0.9045
2371,0,1,2,4,3,8,16,15,10,6,65,7.2154,1.8355
2372,0,0,0,1,4,6,1,2,0,3,17,6.6471,1.8452
2373,0,0,0,0,6,8,7,3,4,1,29,6.7931,1.4234
2374,1,0,1,1,6,12,14,6,1,0,42,6.3095,1.4390
2375,0,0,0,1,5,6,8,4,0,2,26,6.6538,1.4396
2376,1,0,1,0,6,11,9,9,5,1,43,6.7442,1.6857
2377,1,0,0,3,6,15,19,26,21,10,101,7.5545,1.6379
2378,0,1,2,2,3,7,16,13,6,5,55,7.1455,1.7829
2379,2,1,1,6,7,9,32,28,18,7,111,7.2072,1.8065
2380,0,0,1,1,1,8,9,11,4,1,36,7.1389,1.4172
2381,2,3,3,19,32,76,191,190,55,39,610,7.2967,1.4470
2382,1,0,0,5,4,19,27,36,15,5,112,7.2946,1.4859
2383,0,0,0,0,2,7,10,7,4,1,31,7.2258,1.2104
2384,0,0,1,1,1,9,12,3,5,3,35,7.1143,1.5815
2385,0,1,2,4,3,10,16,7,5,1,49,6.5714,1.7023
2386,0,0,1,3,4,9,11,3,4,0,35,6.4571,1.4802
2387,4,8,19,34,48,59,47,19,10,3,251,5.6096,1.7917
2388,1,3,0,2,6,9,2,4,0,1,28,5.5357,2.0263
2389,0,1,2,1,2,3,8,13,3,3,36,7.1389,1.8879
2390,3,1,3,10,10,42,162,427,212,55,925,7.9611,1.1711
2391,3,8,10,24,42,85,101,73,33,18,397,6.6322,1.7747
2392,0,0,3,1,7,17,8,8,4,2,50,6.5200,1.6278
2393,0,1,1,3,4,8,18,11,6,3,55,6.9636,1.6729
2394,1,2,2,2,5,15,21,39,17,2,106,7.2264,1.6557
2395,0,0,0,2,2,7,8,3,0,2,24,6.6667,1.4625
2396,1,0,2,8,20,42,42,31,11,5,162,6.6790,1.5017
2397,1,0,3,9,9,18,45,30,4,4,123,6.7480,1.5439
2398,0,3,3,5,3,21,10,5,6,7,63,6.5079,2.0997
2399,1,1,1,4,7,15,33,46,40,22,170,7.8000,1.6291
2400,0,0,1,1,2,8,11,33,13,11,80,7.9125,1.4071
2401,1,1,6,7,5,11,10,4,4,1,50,5.7600,2.0155
2402,0,0,2,2,7,10,6,12,6,5,50,7.0200,1.8384
2403,1,0,3,5,4,17,12,6,12,8,68,6.9412,2.0571
2404,0,0,0,1,2,9,10,22,7,5,56,7.6250,1.3304
2405,1,0,1,1,1,5,10,16,5,3,43,7.3488,1.7238
2406,1,3,6,19,32,87,141,194,92,37,612,7.3856,1.5109
2407,0,1,0,2,2,6,25,30,11,6,83,7.5904,1.3713
2408,0,0,0,1,4,6,17,10,4,3,45,7.2222,1.3481
2409,4,1,2,11,9,11,7,5,1,3,54,5.4630,2.1749
2410,0,1,0,1,11,20,48,48,17,12,158,7.4304,1.3612
2411,0,0,1,0,3,11,8,10,4,2,39,7.0769,1.4568
2412,3,1,4,1,4,13,47,78,38,12,201,7.6318,1.5657
2413,1,0,0,2,1,7,11,11,4,0,37,6.9459,1.5759
2414,1,7,9,12,7,9,9,3,0,2,59,4.8475,2.0487
2415,1,2,0,6,5,10,15,24,2,3,68,6.7500,1.8180
2416,0,1,2,0,1,2,10,3,4,1,24,6.8750,1.9432
2417,1,0,4,3,10,32,45,25,16,8,144,6.9861,1.5811
2418,0,1,1,3,5,5,9,7,4,6,41,7.0000,2.0363
2419,0,0,1,5,1,8,11,9,3,5,43,7.0233,1.7978
2420,0,0,1,0,4,9,18,6,9,4,51,7.2941,1.4989
2421,1,0,0,1,1,2,8,20,5,6,44,7.7955,1.6318
2422,1,0,2,4,4,7,6,3,0,0,27,5.5926,1.6835
2423,1,1,0,0,0,3,10,8,5,5,33,7.5758,1.9545
2424,0,0,0,1,8,8,31,35,17,4,104,7.5192,1.2402
2425,0,3,4,6,8,5,10,2,2,0,40,5.4000,1.8547
2426,1,1,7,9,10,34,50,64,15,5,196,6.9439,1.5914
2427,0,0,1,4,4,36,56,73,27,22,223,7.5964,1.3454
2428,0,0,3,5,3,12,7,5,3,0,38,6.1053,1.6510
2429,1,0,0,1,2,2,8,17,6,6,43,7.7442,1.7131
2430,0,1,1,7,14,24,30,33,30,12,152,7.3092,1.6829
2431,0,1,0,1,0,5,21,15,4,4,51,7.4314,1.3756
2432,0,0,0,2,2,22,44,20,17,7,114,7.3772,1.2662
2433,0,0,0,2,13,14,12,13,5,0,59,6.6102,1.3532
2434,0,0,2,1,4,16,10,4,2,2,41,6.4878,1.5000
2435,0,1,3,3,5,8,13,14,2,2,51,6.6078,1.7721
2436,0,1,1,1,5,3,12,7,3,3,36,6.9167,1.8162
2437,0,0,0,3,2,8,5,4,4,1,27,6.7778,1.6178
2438,1,0,0,1,4,12,8,14,4,1,45,6.9111,1.5751
2439,0,3,2,7,5,14,11,1,3,1,47,5.7660,1.8126
2440,2,4,0,7,9,7,4,0,3,1,37,5.1351,2.1455
2441,1,0,1,6,5,5,6,2,4,1,31,6.0323,2.0397
2442,0,1,4,4,8,9,8,3,4,0,41,5.8537,1.7883
2443,2,1,4,1,3,4,3,7,0,0,25,5.4400,2.2992
2444,0,2,1,1,4,7,4,5,2,2,28,6.3929,2.0588
2445,2,1,1,3,2,11,13,13,10,2,58,6.8966,1.9887
2446,0,0,0,0,2,2,11,22,3,4,44,7.7727,1.1050
2447,2,0,0,3,4,14,26,50,57,73,229,8.4847,1.5627
2448,1,1,1,2,4,6,10,13,6,0,44,6.7727,1.8570
2449,1,1,0,5,4,15,33,29,18,21,127,7.6220,1.7249
2450,0,0,4,7,10,13,29,12,11,2,88,6.6591,1.6644
2451,0,2,5,5,4,6,5,7,0,1,35,5.6000,2.0312
2452,0,0,2,5,1,7,6,5,1,0,27,6.0741,1.6539
2453,12,2,2,5,1,1,1,0,1,1,26,3.0385,2.5492
2454,1,3,0,4,4,10,13,15,18,4,72,7.1667,2.0207
2455,0,0,0,3,8,10,16,12,7,4,60,7.0500,1.5538
2456,3,1,0,2,5,13,23,21,13,9,90,7.2444,1.9224
2457,1,0,1,1,3,14,18,21,5,7,71,7.2676,1.6182
2458,0,1,2,1,3,5,11,24,4,5,56,7.3571,1.6948
2459,1,3,2,5,16,32,38,26,13,14,150,6.9067,1.8013
2460,1,0,3,7,5,14,13,9,7,8,67,6.7612,2.0667
2461,1,1,2,3,4,7,12,4,1,4,39,6.3590,2.0938
2462,0,1,1,2,3,7,6,5,2,2,29,6.5517,1.8862
2463,5,1,4,3,13,39,84,154,126,42,471,7.8641,1.5082
2464,0,0,1,0,5,4,10,11,2,5,38,7.3158,1.6239
2465,0,1,4,2,4,13,38,33,22,12,129,7.5039,1.6049
2466,0,1,1,6,6,18,29,18,9,10,98,7.0918,1.6908
2467,0,0,3,2,6,9,16,37,28,20,121,7.9421,1.6277
2468,0,0,0,0,0,2,7,12,11,4,36,8.2222,1.0570
2469,0,0,0,0,2,4,11,9,6,0,32,7.4062,1.1141
2470,0,1,0,4,2,5,12,9,5,3,41,7.0488,1.7800
2471,8,3,12,26,37,103,240,309,106,45,889,7.3262,1.5309
2472,0,1,1,0,5,6,6,2,1,1,23,6.2174,1.7184
2473,0,1,1,0,4,7,15,7,3,0,38,6.7105,1.4493
2474,9,13,19,35,42,40,33,17,5,12,225,5.3956,2.1518
2475,0,1,0,0,2,6,9,5,4,0,27,6.9259,1.4889
2476,0,0,3,6,5,4,3,4,3,3,31,6.1935,2.1912
2477,0,0,3,3,3,8,11,4,2,1,35,6.3143,1.6864
2478,0,2,4,3,12,24,17,5,0,0,67,5.8358,1.3778
2479,0,0,1,1,5,4,12,6,2,1,32,6.7500,1.4790
2480,0,0,2,4,5,14,17,20,10,6,78,7.1795,1.6544
2481,2,0,0,4,11,2,6,2,3,0,30,5.6667,1.9551
2482,3,3,5,10,15,16,19,18,25,19,133,6.9699,2.3233
2483,2,4,6,10,30,55,100,93,39,7,346,6.9740,1.5625
2484,0,0,0,2,2,8,6,5,1,3,27,6.9259,1.6084
2485,0,1,0,1,1,7,12,8,1,1,32,6.8750,1.4307
2486,3,1,0,3,1,20,40,46,17,6,137,7.3212,1.5704
2487,0,1,2,0,7,18,16,5,0,4,53,6.4717,1.5614
2488,2,6,5,12,19,18,12,8,1,1,84,5.3214,1.8527
2489,0,0,2,4,5,9,4,1,0,1,26,5.6538,1.5176
2490,0,0,1,1,6,10,1,3,2,3,27,6.5185,1.8332
2491,0,0,1,1,1,7,24,40,17,7,98,7.8061,1.2093
2492,0,4,5,4,6,7,9,14,7,1,57,6.2982,2.1761
2493,0,1,2,3,6,7,10,15,8,1,53,6.8679,1.7914
2494,0,1,3,0,9,9,18,8,3,0,51,6.4118,1.5362
2495,0,2,3,4,4,7,4,2,2,0,28,5.4643,1.8989
2496,1,0,0,2,2,3,7,14,6,0,35,7.2000,1.7038
2497,1,0,1,4,4,7,8,3,0,0,28,5.7857,1.6115
2498,6,7,13,23,59,134,338,735,708,402,2425,8.2012,1.4159
2499,1,0,2,2,13,10,6,5,0,3,42,6.0000,1.8127
2500,0,0,0,1,0,5,4,11,4,6,31,7.9355,1.4797
2501,0,0,0,0,9,17,34,83,42,11,196,7.8418,1.1608
2502,10,13,32,42,115,302,597,887,475,228,2701,7.5961,1.5171
2503,0,0,1,1,12,18,36,52,31,5,156,7.5128,1.3180
2504,0,0,0,1,3,8,14,2,2,0,30,6.6333,1.0796
2505,0,1,1,0,2,10,21,14,10,6,65,7.4462,1.5395
2506,0,3,2,7,14,30,20,6,0,1,83,5.8795,1.4176
2507,0,2,9,6,24,21,29,12,5,2,110,6.0455,1.6916
2508,1,0,0,1,0,4,15,9,5,7,42,7.6429,1.7158
2509,0,1,3,3,4,11,23,77,26,16,164,7.8049,1.4520
2510,0,0,2,1,2,5,9,7,2,1,29,6.7931,1.6269
2511,1,0,2,2,3,16,16,8,4,2,54,6.6296,1.6588
2512,3,2,5,6,9,12,14,10,4,3,68,5.9853,2.1794
2513,0,0,1,2,8,3,9,15,3,4,45,7.0889,1.7104
2514,2,0,1,1,0,8,5,4,1,2,24,6.3750,2.2512
2515,2,7,10,17,39,42,52,25,17,6,217,6.1659,1.8641
2516,1,2,1,5,7,21,40,38,49,31,195,7.8154,1.7237
2517,2,9,17,29,74,162,211,215,87,75,881,7.1044,1.6901
2518,1,0,1,2,3,16,19,36,19,6,103,7.5243,1.5127
2519,2,3,1,4,10,10,6,5,1,2,44,5.6364,2.1008
2520,1,5,4,16,33,87,129,95,40,4,414,6.8527,1.4496
